cod_ibge;Municipio;Valor;Ano;Tipo;Valor Estado;Indicador 1;Indicador 2;Indicador 3;Indicador 4;Indicador 5;
3541307;Presidente Epitácio;39005,77518;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541307;Presidente Epitácio;42025,77558;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541406;Presidente Prudente;60383,42017;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541406;Presidente Prudente;60455,40316;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541406;Presidente Prudente;60383,42017;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541406;Presidente Prudente;52983,12227;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541406;Presidente Prudente;44966,54707;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541406;Presidente Prudente;54872,72431;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541505;Presidente Venceslau;31124,50376;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541505;Presidente Venceslau;32554,10787;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541505;Presidente Venceslau;31124,50376;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541505;Presidente Venceslau;28395,88712;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541505;Presidente Venceslau;25436,87835;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541505;Presidente Venceslau;34140,13459;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541604;Promissão;69055,14035;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541604;Promissão;129763,0756;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541604;Promissão;69055,14035;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541604;Promissão;71082,04341;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541604;Promissão;81619,46807;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541604;Promissão;103330,2109;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541653;Quadra;45218,43581;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541653;Quadra;45359,74648;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541653;Quadra;45218,43581;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541653;Quadra;46611,14401;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541653;Quadra;45270,77279;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541653;Quadra;65831,19159;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541703;Quatá;55413,51998;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541703;Quatá;59156,33443;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541703;Quatá;55413,51998;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541703;Quatá;73558,54975;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541703;Quatá;68411,72402;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541703;Quatá;88949,26101;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541802;Queiroz;169047,2698;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541802;Queiroz;244327,3605;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541802;Queiroz;169047,2698;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541802;Queiroz;365046,5307;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541802;Queiroz;224603,9284;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541802;Queiroz;353170,8196;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541901;Queluz;44754,56289;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541901;Queluz;34488,21887;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541901;Queluz;44754,56289;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541901;Queluz;37643,58776;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541901;Queluz;48306,70259;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3541901;Queluz;59131,89202;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542008;Quintana;44594,16865;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542008;Quintana;42604,71053;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542008;Quintana;44594,16865;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542008;Quintana;46480,89901;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542008;Quintana;45564,031;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542008;Quintana;55437,62156;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542107;Rafard;59778,30212;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542107;Rafard;61298,3096;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542107;Rafard;59778,30212;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542107;Rafard;58848,46288;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542107;Rafard;59512,13088;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542107;Rafard;71029,35943;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542206;Rancharia;63275,2869;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542206;Rancharia;70533,71903;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542206;Rancharia;63275,2869;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542206;Rancharia;63123,73936;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542206;Rancharia;59185,68566;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542206;Rancharia;75574,17447;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542305;Redenção da Serra;22855,55096;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542305;Redenção da Serra;24655,64341;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542305;Redenção da Serra;22855,55096;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542305;Redenção da Serra;22400,497;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542305;Redenção da Serra;17928,20655;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542305;Redenção da Serra;28498,91257;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542404;Regente Feijó;60786,1721;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542404;Regente Feijó;56466,58082;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542404;Regente Feijó;60786,1721;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542404;Regente Feijó;60068,61682;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542404;Regente Feijó;54697,97369;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542404;Regente Feijó;68284,54845;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542503;Reginópolis;33098,75743;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542503;Reginópolis;31521,67939;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542503;Reginópolis;33098,75743;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542503;Reginópolis;33765,51602;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542503;Reginópolis;25343,40929;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542503;Reginópolis;37558,68666;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542602;Registro;59967,44748;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542602;Registro;59498,64001;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542602;Registro;59967,44748;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542602;Registro;55547,07435;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542602;Registro;44624,37652;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542602;Registro;52069,47891;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542701;Restinga;37498,1711;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542701;Restinga;43372,01351;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542701;Restinga;37498,1711;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542701;Restinga;35450,94632;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542701;Restinga;38790,09394;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542701;Restinga;52989,3937;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542800;Ribeira;24390,24452;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542800;Ribeira;27260,04228;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542800;Ribeira;24390,24452;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542800;Ribeira;23008,9469;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542800;Ribeira;17600,89805;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542800;Ribeira;21611,50845;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542909;Ribeirão Bonito;33060,33754;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542909;Ribeirão Bonito;31603,02844;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542909;Ribeirão Bonito;33060,33754;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542909;Ribeirão Bonito;36725,01032;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542909;Ribeirão Bonito;36834,37538;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3542909;Ribeirão Bonito;49514,46975;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543006;Ribeirão Branco;27953,64543;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543006;Ribeirão Branco;40515,10804;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543006;Ribeirão Branco;27953,64543;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543006;Ribeirão Branco;39874,76945;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543006;Ribeirão Branco;23438,14323;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543006;Ribeirão Branco;36953,2635;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543105;Ribeirão Corrente;39675,3628;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543105;Ribeirão Corrente;44003,24425;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543105;Ribeirão Corrente;39675,3628;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543105;Ribeirão Corrente;51734,47393;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543105;Ribeirão Corrente;45095,64582;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543105;Ribeirão Corrente;65620,16007;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543204;Ribeirão do Sul;57277,23579;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543204;Ribeirão do Sul;52606,1461;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543204;Ribeirão do Sul;57277,23579;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543204;Ribeirão do Sul;63490,23465;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543204;Ribeirão do Sul;62052,75704;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543204;Ribeirão do Sul;75042,55774;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543238;Ribeirão dos Índios;27433,73532;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543238;Ribeirão dos Índios;32672,56649;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543238;Ribeirão dos Índios;27433,73532;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543238;Ribeirão dos Índios;27209,23214;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543238;Ribeirão dos Índios;22068,81357;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543238;Ribeirão dos Índios;30470,11552;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543253;Ribeirão Grande;58758,34209;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543253;Ribeirão Grande;39252,02933;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543253;Ribeirão Grande;58758,34209;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543253;Ribeirão Grande;40125,63331;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543253;Ribeirão Grande;15011,84024;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543253;Ribeirão Grande;18466,14407;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543303;Ribeirão Pires;42596,97027;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543303;Ribeirão Pires;45595,21621;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543303;Ribeirão Pires;42596,97027;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543303;Ribeirão Pires;38672,61939;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543303;Ribeirão Pires;39607,53624;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543303;Ribeirão Pires;45285,68573;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543402;Ribeirão Preto;84676,51006;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543402;Ribeirão Preto;80747,03607;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543402;Ribeirão Preto;84676,51006;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543402;Ribeirão Preto;70920,43991;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543402;Ribeirão Preto;66641,40343;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543402;Ribeirão Preto;78973,95135;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543501;Riversul;19778,75248;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543501;Riversul;17881,13576;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543501;Riversul;19778,75248;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543501;Riversul;20555,42923;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543501;Riversul;18013,55299;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543501;Riversul;23201,12441;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543600;Rifaina;57398,85608;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543600;Rifaina;44113,45198;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543600;Rifaina;57398,85608;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543600;Rifaina;68948,10155;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543600;Rifaina;50222,13174;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543600;Rifaina;60150,34881;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543709;Rincão;30891,49721;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543709;Rincão;29371,76058;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543709;Rincão;30891,49721;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543709;Rincão;27544,42504;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543709;Rincão;27264,40068;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543709;Rincão;42286,44414;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543808;Rinópolis;43094,33082;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543808;Rinópolis;39466,57741;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543808;Rinópolis;43094,33082;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543808;Rinópolis;42941,64019;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543808;Rinópolis;41086,20745;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543808;Rinópolis;58246,9352;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543907;Rio Claro;81563,23689;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543907;Rio Claro;79907,51477;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543907;Rio Claro;81563,23689;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543907;Rio Claro;78232,33652;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543907;Rio Claro;67590,35774;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3543907;Rio Claro;81683,60311;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544004;Rio das Pedras;68563,16947;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544004;Rio das Pedras;60303,58981;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544004;Rio das Pedras;68563,16947;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544004;Rio das Pedras;58610,86704;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544004;Rio das Pedras;66531,63026;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544004;Rio das Pedras;69490,27892;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544103;Rio Grande da Serra;19233,48146;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544103;Rio Grande da Serra;21458,33577;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544103;Rio Grande da Serra;19233,48146;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544103;Rio Grande da Serra;23427,40188;2020;Riqueza;73338,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544103;Rio Grande da Serra;23034,65077;2022;Riqueza;63120,7;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544103;Rio Grande da Serra;28533,68891;2024;Riqueza;82440,92;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544202;Riolândia;36965,66509;2014;Riqueza;90454,96;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544202;Riolândia;32543,80296;2016;Riqueza;82888,73;;;;Produto Interno Bruto per capita (R$ de 2024);;
3544202;Riolândia;36965,66509;2018;Riqueza;82943,19;;;;Produto Interno Bruto per capita (R$ de 2024);;
